run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B8_s0053_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0053,1510,1,TWF,2.744,704,260,0.0,False,,2026-07-24T12:37:30,1683.1
B1_s0129_s42,ai4i_deepseek,B1,local,deepseek,42,s0129,4118,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:37:30,1683.1
B2_s0129_s42,ai4i_deepseek,B2,local,deepseek,42,s0129,4118,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:37:30,1683.1
B3_s0129_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0129,4118,1,OSF,6.847,528,646,0.0,False,,2026-07-24T12:37:37,1683.1
B4_s0129_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0129,4118,1,OSF,7.948,1472,806,0.0,False,,2026-07-24T12:37:45,1683.1
B5_s0129_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0129,4118,1,OSF,3.603,1578,271,0.0,False,,2026-07-24T12:37:49,1683.1
B6_s0129_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0129,4118,1,OSF,6.545,809,717,0.0,False,,2026-07-24T12:37:56,1683.1
B7_s0129_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0129,4118,1,OSF,25.446,1624,2708,0.0,False,,2026-07-24T12:38:22,1683.1
B8_s0129_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0129,4118,1,OSF,3.316,721,334,0.0,False,,2026-07-24T12:38:25,1683.1
B1_s0130_s42,ai4i_deepseek,B1,local,deepseek,42,s0130,4122,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:38:26,1683.1
B2_s0130_s42,ai4i_deepseek,B2,local,deepseek,42,s0130,4122,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:38:26,1683.1
B3_s0130_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0130,4122,1,HDF,6.289,528,610,0.0,False,,2026-07-24T12:38:32,1683.1
B4_s0130_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0130,4122,1,HDF,11.738,1472,1099,0.0,False,,2026-07-24T12:38:44,1683.1
B5_s0130_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0130,4122,1,HDF,3.689,1580,285,0.0,False,,2026-07-24T12:38:48,1683.1
B6_s0130_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0130,4122,1,HDF,6.043,809,497,0.0,False,,2026-07-24T12:38:55,1683.1
B7_s0130_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0130,4122,1,HDF,11.362,1426,975,0.0,False,,2026-07-24T12:39:06,1683.1
B8_s0130_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0130,4122,1,HDF,3.429,723,330,0.0,False,,2026-07-24T12:39:10,1683.1
B1_s0132_s42,ai4i_deepseek,B1,local,deepseek,42,s0132,4165,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:39:10,1683.1
B2_s0132_s42,ai4i_deepseek,B2,local,deepseek,42,s0132,4165,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:39:11,1683.1
B3_s0132_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0132,4165,1,HDF,4.993,528,412,0.0,False,,2026-07-24T12:39:16,1683.1
B4_s0132_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0132,4165,1,HDF,5.391,1472,601,0.0,False,,2026-07-24T12:39:21,1683.1
B5_s0132_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0132,4165,1,HDF,3.001,1586,229,0.0,False,,2026-07-24T12:39:25,1683.1
B6_s0132_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0132,4165,1,HDF,5.772,809,567,0.0,False,,2026-07-24T12:39:31,1683.1
B7_s0132_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0132,4165,1,HDF,25.931,1505,2470,0.0,False,,2026-07-24T12:39:57,1683.1
B8_s0132_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0132,4165,1,HDF,2.708,723,234,0.0,False,,2026-07-24T12:40:00,1683.1
B1_s0134_s42,ai4i_deepseek,B1,local,deepseek,42,s0134,4174,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:40:00,1683.1
B2_s0134_s42,ai4i_deepseek,B2,local,deepseek,42,s0134,4174,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:40:00,1683.1
B3_s0134_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0134,4174,1,HDF,5.269,528,394,0.0,False,,2026-07-24T12:40:06,1683.1
B4_s0134_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0134,4174,1,HDF,7.258,1472,709,0.0,False,,2026-07-24T12:40:13,1683.1
B5_s0134_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0134,4174,1,HDF,3.801,1588,263,0.0,False,,2026-07-24T12:40:17,1683.1
B6_s0134_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0134,4174,1,HDF,6.273,809,483,0.0,False,,2026-07-24T12:40:24,1683.1
B7_s0134_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0134,4174,1,HDF,14.599,1589,1393,0.0,False,,2026-07-24T12:40:39,1683.1
B8_s0134_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0134,4174,1,HDF,3.381,723,368,0.0,False,,2026-07-24T12:40:43,1683.1
B1_s0146_s42,ai4i_deepseek,B1,local,deepseek,42,s0146,4537,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:40:43,1683.1
B2_s0146_s42,ai4i_deepseek,B2,local,deepseek,42,s0146,4537,1,HDF,0.0,0,0,0.0,False,,2026-07-24T12:40:43,1683.1
B3_s0146_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0146,4537,1,HDF,6.736,528,540,0.0,False,,2026-07-24T12:40:50,1683.1
B4_s0146_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0146,4537,1,HDF,6.948,1472,648,0.0,False,,2026-07-24T12:40:57,1683.1
B5_s0146_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0146,4537,1,HDF,3.904,1585,266,0.0,False,,2026-07-24T12:41:01,1683.1
B6_s0146_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0146,4537,1,HDF,5.716,809,502,0.0,False,,2026-07-24T12:41:08,1683.1
B7_s0146_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0146,4537,1,HDF,13.986,1580,1392,0.0,False,,2026-07-24T12:41:22,1683.1
B8_s0146_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0146,4537,1,HDF,4.795,723,499,0.0,False,,2026-07-24T12:41:27,1683.1
B1_s0161_s42,ai4i_deepseek,B1,local,deepseek,42,s0161,4977,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:41:27,1683.1
B2_s0161_s42,ai4i_deepseek,B2,local,deepseek,42,s0161,4977,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:41:27,1683.1
B3_s0161_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0161,4977,1,OSF,8.121,528,731,0.0,False,,2026-07-24T12:41:36,1683.1
B4_s0161_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0161,4977,1,OSF,7.309,1472,631,0.0,False,,2026-07-24T12:41:43,1683.1
B5_s0161_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0161,4977,1,OSF,4.109,1571,235,0.0,False,,2026-07-24T12:41:48,1683.1
B6_s0161_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0161,4977,1,OSF,5.943,809,592,0.0,False,,2026-07-24T12:41:54,1683.1
B7_s0161_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0161,4977,1,OSF,27.046,1385,2396,0.0,False,,2026-07-24T12:42:21,1683.1
B8_s0161_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0161,4977,1,OSF,5.497,709,500,0.0,False,,2026-07-24T12:42:27,1683.1
B1_s0229_s42,ai4i_deepseek,B1,local,deepseek,42,s0229,7012,1,PWF,0.0,0,0,0.0,False,,2026-07-24T12:42:28,1683.1
B2_s0229_s42,ai4i_deepseek,B2,local,deepseek,42,s0229,7012,1,PWF,0.0,0,0,0.0,False,,2026-07-24T12:42:28,1683.1
B3_s0229_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0229,7012,1,PWF,7.2,527,536,0.0,False,,2026-07-24T12:42:35,1683.1
B4_s0229_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0229,7012,1,PWF,9.457,1471,801,0.0,False,,2026-07-24T12:42:45,1683.1
B5_s0229_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0229,7012,1,PWF,3.459,1579,212,0.0,False,,2026-07-24T12:42:48,1683.1
B6_s0229_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0229,7012,1,PWF,6.878,808,601,0.0,False,,2026-07-24T12:42:56,1683.1
B7_s0229_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0229,7012,1,PWF,18.329,1649,1762,0.0,False,,2026-07-24T12:43:14,1683.1
B8_s0229_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0229,7012,1,PWF,4.272,723,353,0.0,False,,2026-07-24T12:43:19,1683.1
B1_s0241_s42,ai4i_deepseek,B1,local,deepseek,42,s0241,7510,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:43:19,1683.1
B2_s0241_s42,ai4i_deepseek,B2,local,deepseek,42,s0241,7510,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:43:19,1683.1
B3_s0241_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0241,7510,1,OSF,8.148,528,746,0.0,False,,2026-07-24T12:43:27,1683.1
B4_s0241_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0241,7510,1,OSF,8.528,1472,784,0.0,False,,2026-07-24T12:43:36,1683.1
B5_s0241_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0241,7510,1,OSF,3.398,1584,244,0.0,False,,2026-07-24T12:43:40,1683.1
B6_s0241_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0241,7510,1,OSF,7.403,809,687,0.0,False,,2026-07-24T12:43:48,1683.1
B7_s0241_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0241,7510,1,OSF,26.884,1539,2627,0.0,False,,2026-07-24T12:44:15,1683.1
B8_s0241_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0241,7510,1,OSF,4.81,721,418,0.0,False,,2026-07-24T12:44:20,1683.1
B1_s0311_s42,ai4i_deepseek,B1,local,deepseek,42,s0311,9823,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:44:21,1683.1
B2_s0311_s42,ai4i_deepseek,B2,local,deepseek,42,s0311,9823,1,OSF,0.0,0,0,0.0,False,,2026-07-24T12:44:21,1683.1
B3_s0311_s42,ai4i_deepseek,B3,deepseek-v4-flash,deepseek,42,s0311,9823,1,OSF,6.03,528,538,0.0,False,,2026-07-24T12:44:27,1683.1
B4_s0311_s42,ai4i_deepseek,B4,deepseek-v4-flash,deepseek,42,s0311,9823,1,OSF,7.61,1472,755,0.0,False,,2026-07-24T12:44:35,1683.1
B5_s0311_s42,ai4i_deepseek,B5,deepseek-v4-flash,deepseek,42,s0311,9823,1,OSF,3.729,1566,244,0.0,False,,2026-07-24T12:44:39,1683.1
B6_s0311_s42,ai4i_deepseek,B6,deepseek-v4-flash,deepseek,42,s0311,9823,1,OSF,7.189,809,700,0.0,False,,2026-07-24T12:44:46,1683.1
B7_s0311_s42,ai4i_deepseek,B7,deepseek-v4-flash,deepseek,42,s0311,9823,1,OSF,32.162,1579,3204,0.0,False,,2026-07-24T12:45:19,1683.1
B8_s0311_s42,ai4i_deepseek,B8,deepseek-v4-flash,deepseek,42,s0311,9823,1,OSF,3.73,709,301,0.0,False,,2026-07-24T12:45:23,1683.1
